_id,timestamp,device_id,double_latitude,double_longitude,double_bearing,double_speed,double_altitude,provider,accuracy,label
586839,1762153998882.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24246296,6.93884508,148.6999969482422,1.6799999475479126,248.1646728515625,gps,9.60513,
586840,1762154202221.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24233538,6.94220738,123.5999984741211,0.6800000071525574,255.912109375,gps,8.87831,
586841,1762154397605.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24484568,6.94303833,330.29998779296875,0.800000011920929,287.0677490234375,gps,8.91073,
586842,1762154559595.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24494379,6.93993274,262.29998779296875,1.3200000524520874,261.70367431640625,gps,3.79009,
586843,1762154802648.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24629384,6.93924442,0.0,0.0,268.3843994140625,gps,12.4044,
586844,1762186060945.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24484496,6.939941,104.5,1.090000033378601,258.21893310546875,gps,4.27508,
586845,1762186246841.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24520312,6.94314256,66.9000015258789,1.2999999523162842,276.22216796875,gps,8.31745,
586846,1762187706607.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24315046,6.94241305,182.0,0.800000011920929,284.3184814453125,gps,7.62483,
586847,1762187890679.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24246707,6.94026914,280.5,1.1200000047683716,247.71551513671875,gps,4.00022,
586848,1762188071677.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24238771,6.93708699,309.6000061035156,1.090000033378601,256.3670654296875,gps,5.61008,
586849,1762238705566.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24220014,6.94173516,98.19999694824219,0.8700000047683716,257.38287353515625,gps,6.96538,
586850,1762238915569.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24406391,6.94260041,8.800000190734863,1.3700000047683716,265.10052490234375,gps,12.0372,
586851,1762239102592.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24487711,6.94045742,275.8999938964844,1.2599999904632568,269.7208251953125,gps,4.02597,
586852,1762239281023.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.2460623,6.93939934,0.0,0.0,287.7833251953125,gps,10.4162,
586853,1762269979559.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24497041,6.94147355,83.0999984741211,1.2200000286102295,258.5506591796875,gps,6.46346,
586854,1762271190555.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24312298,6.94248865,190.89999389648438,1.899999976158142,235.27642822265625,gps,11.1089,
586855,1762271352562.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24249187,6.94012539,262.0,1.6100000143051147,248.911865234375,gps,3.79009,
586856,1762271534633.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24236072,6.93704072,0.0,0.0,251.715576171875,gps,13.6231,
586857,1762272163468.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24229261,6.93924905,116.80000305175781,0.9100000262260437,253.98187255859375,gps,7.91815,
586858,1762272474333.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24204209,6.94247421,120.4000015258789,0.17000000178813934,248.6427001953125,gps,7.59466,
586859,1762273376758.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24129222,6.94485604,116.4000015258789,8.25,234.9002685546875,gps,9.74918,
586860,1762273538555.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24136586,6.95011682,72.80000305175781,3.2699999809265137,246.52734375,gps,3.79009,
586861,1762273703561.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24164229,6.95503508,0.0,0.0,262.94091796875,gps,8.84303,
586862,1762273896748.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.23823321,6.95822954,263.0,4.369999885559082,242.33740234375,gps,4.54038,
586863,1762273917126.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.2381528,6.9572989,0.0,0.0,242.10000610351562,network,121.169,
586864,1762274096680.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24121146,6.96068963,95.5,4.809999942779541,262.34716796875,gps,9.02579,
586865,1762274322120.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.23967898,6.97053211,96.19999694824219,0.3199999928474426,245.1900634765625,gps,7.28346,
586866,1762274526381.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.23912984,6.9756549,0.0,0.0,218.713134765625,gps,6.07726,
586867,1762274753659.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24052275,6.97825481,12.300000190734863,0.9100000262260437,244.40313720703125,gps,7.39886,
586868,1762275045103.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.2405711,6.9783642,0.0,0.0,245.90000915527344,network,11.81,
586869,1762275574548.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.23973076,6.97657809,241.39999389648438,1.340000033378601,246.615478515625,gps,3.79009,
586870,1762276002614.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.23950814,6.97152755,0.0,0.0,239.9752197265625,gps,14.8665,
586871,1762276165550.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24113708,6.96151264,282.3999938964844,4.340000152587891,253.78131103515625,gps,3.79009,
586872,1762276439698.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24163881,6.95585589,85.19999694824219,0.20999999344348907,229.443359375,gps,8.42226,
586873,1762276478203.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.2419818,6.951608,0.0,0.0,252.20001220703125,network,36.319,
586874,1762276604638.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24119471,6.94515835,0.0,0.0,243.6656494140625,gps,4.28998,
586875,1762276914537.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24243927,6.93625676,0.0,0.0,254.8175048828125,gps,8.82116,
586876,1762325248372.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24239363,6.93846138,82.69999694824219,0.9300000071525574,271.95208740234375,gps,7.92927,
586877,1762325429110.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24232449,6.94204461,38.099998474121094,0.6100000143051147,256.8792724609375,gps,9.36724,
586878,1762325609098.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24460772,6.94263994,0.0,0.0,260.7745361328125,gps,4.50654,
586879,1762325789088.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24501611,6.93958616,336.70001220703125,1.0,261.203125,gps,5.82999,
586880,1762326530283.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.2462981,6.9392825,0.0,0.0,268.0,network,100.0,
586881,1762326644054.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24678696,6.93936223,57.599998474121094,0.20000000298023224,299.9034423828125,gps,224.957,
586882,1762333628096.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24605879,6.93667378,0.0,0.0,404.2510986328125,gps,74.4798,
586883,1762334206099.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.2461069,6.93910888,0.0,0.0,275.54620361328125,gps,197.812,
586884,1762356169543.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24473351,6.94011824,92.80000305175781,0.7900000214576721,251.7789306640625,gps,9.98711,
586885,1762356332952.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24437075,6.94278154,182.8000030517578,1.309999942779541,253.7274169921875,gps,6.5676,
586886,1762356541617.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24236842,6.94128409,301.20001220703125,1.2300000190734863,244.57806396484375,gps,8.90315,
586887,1762356769209.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24220275,6.93753164,257.0,0.6000000238418579,232.7650146484375,gps,7.58938,
586888,1762369574597.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24245422,6.93633819,0.0,0.0,242.0162353515625,gps,24.306,
586889,1762369574621.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.2424737,6.9361863,0.0,0.0,249.90000915527344,network,100.0,
586890,1762369642750.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24253848,6.93631285,12.899999618530273,0.4699999988079071,225.3714599609375,gps,18.6678,
586891,1762369659725.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.2424189,6.936289,0.0,0.0,251.90000915527344,network,58.9198,
586892,1762411632425.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24239346,6.93838045,78.69999694824219,1.1100000143051147,253.223388671875,gps,9.39453,
586893,1762411865926.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24243946,6.94227623,62.900001525878906,0.9200000166893005,266.06890869140625,gps,6.17722,
586894,1762412040871.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24465182,6.94280615,334.5,1.4500000476837158,266.425048828125,gps,8.75071,
586895,1762412222919.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24487697,6.93977651,287.3999938964844,0.949999988079071,267.1181640625,gps,4.95913,
586896,1762412421919.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24620964,6.93944171,0.0,0.0,264.8087158203125,gps,4.41003,
586897,1762442295939.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24476707,6.94074342,90.30000305175781,0.8299999833106995,244.96923828125,gps,7.21523,
586898,1762442577002.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.2427552,6.94232672,191.0,1.2300000190734863,257.3458251953125,gps,3.79009,
586899,1762442757963.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24234592,6.93959244,250.0,0.8199999928474426,242.58709716796875,gps,6.056,
586900,1762442927936.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24229236,6.93690446,317.0,1.7300000190734863,221.5203857421875,gps,27.7286,
586901,1762497968789.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24235652,6.93988867,0.0,0.0,226.7041015625,gps,13.4458,
586902,1762498134782.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24308785,6.94244847,0.20000000298023224,1.2400000095367432,276.02197265625,gps,16.6868,
586903,1762498299782.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.24491187,6.94253352,288.3999938964844,1.0199999809265137,249.7982177734375,gps,8.96703,
586904,1762498483096.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49.245145,6.93917967,270.79998779296875,0.7400000095367432,257.2586669921875,gps,4.81116,
