_id,timestamp,device_id,screen_status
5518,1762148961189.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5519,1762148963006.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5520,1762148963023.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5521,1762149601884.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5522,1762149615211.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5523,1762149615229.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5524,1762150767637.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5525,1762150783233.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5526,1762150783255.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5527,1762152450564.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5528,1762152453352.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5529,1762152453368.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5530,1762152866623.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5531,1762152871007.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
5532,1762153525785.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5533,1762153525799.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5534,1762153899195.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5535,1762153900641.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
5536,1762153946918.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5537,1762153946941.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5538,1762153987164.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5539,1762153989228.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5540,1762153989249.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5541,1762154031606.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5542,1762154035622.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
5543,1762154056221.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5544,1762154056245.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5545,1762154199782.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5546,1762154200676.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
5547,1762154220414.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5548,1762154220437.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5549,1762154237947.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5550,1762154239210.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
5551,1762154274942.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5552,1762154274958.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5553,1762154297905.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5554,1762154299683.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
5555,1762154323929.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5556,1762154323947.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5557,1762154343587.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5558,1762154345372.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5559,1762154345389.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5560,1762154444094.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5561,1762154445353.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
5562,1762154455160.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5563,1762154455182.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5564,1762154540754.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5565,1762154543188.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
5566,1762154548459.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5567,1762154548475.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5568,1762154564955.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5569,1762154567364.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
5570,1762154611027.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5571,1762154611044.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5572,1762154616409.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5573,1762154617047.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
5574,1762154621546.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5575,1762154621564.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5576,1762154703347.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5577,1762154708862.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5578,1762154708884.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5579,1762154721808.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5580,1762154723529.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5581,1762154723546.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5582,1762161595960.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5583,1762161632233.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5584,1762161632250.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5585,1762162156485.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
5586,1762162184811.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
5587,1762162184822.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
5588,1762185843226.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
