_id,timestamp,device_id,bssid,ssid,security,frequency,rssi,label
287033,1762128146535.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287034,1762128446484.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287035,1762128746480.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287036,1762129046498.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287037,1762129278487.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287038,1762129578450.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287039,1762129878467.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287040,1762130178494.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287041,1762130478465.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287042,1762130778491.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287043,1762131078487.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287044,1762131310457.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287045,1762131610461.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287046,1762131910436.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287047,1762132210504.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287048,1762132510412.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287049,1762132810454.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287050,1762133034989.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287051,1762133035642.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,38:e1:f4:1e:35:c2,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-70,
287052,1762133035642.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,44:4e:6d:2a:6d:3c,WIFI Summit,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2412,-39,
287053,1762133035642.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,44:4e:6d:2a:6d:3d,WIFI Summit,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],5260,-48,
287054,1762133035642.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,44:fe:3b:0b:cf:39,Lord_Voldemodem,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2412,-75,
287055,1762133035642.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,fa:8f:ca:6f:49:5b,"Bedroom speaker.o,",[ESS],2437,-37,
287056,1762133035642.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2c:91:ab:41:04:bc,WIFI Summit,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2412,-71,
287057,1762133035642.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,04:70:56:35:57:9e,MagentaWLAN-LBSX,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2462,-84,
287058,1762133035642.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,a0:f3:c1:75:0c:22,Netzwerk3,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2452,-84,
287059,1762133035642.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,c8:0e:14:15:7d:2d,FRITZ!Box 7490,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2412,-87,
287060,1762133035642.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,38:e1:f4:1e:35:bf,WLAN-557400,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],5180,-70,
287061,1762133035642.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,48:5d:35:1a:1a:20,Amadeus2015,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2432,-84,
287062,1762133035642.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,38:e1:f4:1e:35:be,WLAN-557400,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2437,-69,
287063,1762133036279.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,38:e1:f4:1e:35:c2,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-76,
287064,1762133036279.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,44:4e:6d:2a:6d:3c,WIFI Summit,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2412,-49,
287065,1762133036279.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,44:4e:6d:2a:6d:3d,WIFI Summit,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],5260,-43,
287066,1762133036279.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,44:fe:3b:0b:cf:39,Lord_Voldemodem,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2412,-82,
287067,1762133036279.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,fa:8f:ca:6f:49:5b,"Bedroom speaker.o,",[ESS],2437,-37,
287068,1762133036279.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2c:91:ab:41:04:bc,WIFI Summit,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2412,-69,
287069,1762133036279.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,04:70:56:35:57:9e,MagentaWLAN-LBSX,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2462,-83,
287070,1762133036279.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,54:b7:bd:2d:1b:ae,MagentaWLAN-YZ5L,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2412,-83,
287071,1762133036279.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,38:e1:f4:1e:35:bf,WLAN-557400,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],5180,-75,
287072,1762133036279.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,38:e1:f4:1e:35:be,WLAN-557400,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2437,-68,
287073,1762133036279.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,98:9b:cb:78:8a:12,JP Entertainment,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2462,-84,
287074,1762133036279.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,f0:86:20:b3:b0:66,WLAN-219033,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2437,-84,
287075,1762133265579.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287076,1762133566468.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287077,1762133866421.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287078,1762134165589.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287079,1762134466430.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287080,1762134766449.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287081,1762134998410.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287082,1762135298419.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287083,1762135598387.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287084,1762135898392.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287085,1762136198415.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287086,1762136498372.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287087,1762136798391.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287088,1762137030380.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287089,1762137330413.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287090,1762137630348.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287091,1762137930389.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287092,1762138230358.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287093,1762138529362.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287094,1762138830358.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287095,1762139062343.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287096,1762139362377.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287097,1762139662615.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287098,1762139962365.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287099,1762140262371.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287100,1762140562368.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287101,1762140862361.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287102,1762141094356.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287103,1762141394330.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
287104,1762141694367.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
