"local_segment","local_segment_label","local_segment_start_datetime","local_segment_end_datetime","phone_screen_rapids_countepisodeunlock","phone_screen_rapids_sumdurationunlock","phone_screen_rapids_maxdurationunlock","phone_screen_rapids_mindurationunlock","phone_screen_rapids_avgdurationunlock","phone_screen_rapids_stddurationunlock","phone_screen_rapids_firstuseafter00unlock"
"daily#2025-09-30 00:00:00,2025-09-30 23:59:59","daily","2025-09-30 00:00:00","2025-09-30 23:59:59",10,335.507833333333,112.642516666667,0.20045,33.5507833333333,40.0600499629934,889.066666666667
"daily#2025-10-01 00:00:00,2025-10-01 23:59:59","daily","2025-10-01 00:00:00","2025-10-01 23:59:59",35,404.065416666667,132.219816666667,0.0970166666666667,11.5447261904762,24.5800290126523,564.4
"daily#2025-10-02 00:00:00,2025-10-02 23:59:59","daily","2025-10-02 00:00:00","2025-10-02 23:59:59",6,755.253250000001,581.835950000001,14.0939833333333,125.875541666667,224.525398760449,631.2
"daily#2025-10-03 00:00:00,2025-10-03 23:59:59","daily","2025-10-03 00:00:00","2025-10-03 23:59:59",10,1221.04676666668,822.199400000011,0.1483,122.104676666668,256.649346076157,0
"daily#2025-10-04 00:00:00,2025-10-04 23:59:59","daily","2025-10-04 00:00:00","2025-10-04 23:59:59",25,363.1785,72.5558,0.0714666666666667,14.52714,18.7354741739823,599.5
"daily#2025-10-05 00:00:00,2025-10-05 23:59:59","daily","2025-10-05 00:00:00","2025-10-05 23:59:59",24,392.307166666667,100.56875,0.083,16.3461319444444,22.0092650506844,2.95
"daily#2025-10-06 00:00:00,2025-10-06 23:59:59","daily","2025-10-06 00:00:00","2025-10-06 23:59:59",32,398.9089,89.9635666666666,0.0719666666666667,12.465903125,16.8718097037396,0
"daily#2025-10-07 00:00:00,2025-10-07 23:59:59","daily","2025-10-07 00:00:00","2025-10-07 23:59:59",42,478.0576,64.7102166666666,0.034,11.3823238095238,15.9763359597447,0
"daily#2025-10-08 00:00:00,2025-10-08 23:59:59","daily","2025-10-08 00:00:00","2025-10-08 23:59:59",9,137.227466666667,57.5574,0.07425,15.2474962962963,17.8917882729445,659.2
