_id,timestamp,device_id,screen_status
6754,1762746131890.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6755,1762746133436.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6756,1762746133446.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6757,1762753200995.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6758,1762753214868.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6759,1762753214885.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6760,1762753602139.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6761,1762753607842.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6762,1762753607858.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6763,1762754216048.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6764,1762754223602.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6765,1762754223617.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6766,1762754225107.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6767,1762754233423.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6768,1762754233442.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6769,1762756121889.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6770,1762756126542.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
6771,1762756783767.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6772,1762756783790.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6773,1762757207342.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6774,1762757209988.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
6775,1762757247204.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6776,1762757247224.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6777,1762757356892.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6778,1762757364788.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6779,1762757364810.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6780,1762757832728.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6781,1762757834798.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6782,1762757834814.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6783,1762758082706.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6784,1762758084557.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6785,1762758084588.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6786,1762765339036.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6787,1762765356343.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
6788,1762765413016.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6789,1762765413035.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6790,1762765413192.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6791,1762765414379.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
6792,1762765546841.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6793,1762765546853.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6794,1762765926676.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6795,1762765940383.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6796,1762765940405.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6797,1762766078728.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6798,1762766088060.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6799,1762766088075.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6800,1762766272356.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6801,1762766274297.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
6802,1762766374255.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6803,1762766374269.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6804,1762766377114.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6805,1762766378846.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6806,1762766378862.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6807,1762766901201.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6808,1762766902558.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
6809,1762767006169.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6810,1762767006191.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6811,1762768401811.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6812,1762768402898.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
6813,1762768460271.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6814,1762768460291.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6815,1762775183824.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6816,1762775188377.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
6817,1762775209909.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6818,1762775209938.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6819,1762784927333.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6820,1762784979074.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6821,1762784979098.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6822,1762788328333.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6823,1762788339027.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6824,1762788339044.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6825,1762788400940.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6826,1762788403252.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6827,1762788403287.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6828,1762788429769.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6829,1762788431340.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
6830,1762788444171.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
6831,1762788444201.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
6832,1762788535580.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
6833,1762788536356.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
6834,1762788731213.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
