timestamp,device_id,screen_status
1759310507821,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759310753477,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759310753488,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759310905079,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759310907262,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759312202771,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759312684770,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759312719803,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759312719814,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759312771101,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759312806646,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759312806790,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759314539034,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759314548960,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759315302313,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759315945446,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759315949271,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759316064238,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759316064250,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759316527383,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759316529621,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759317722327,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759317816542,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759317819354,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759317833803,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759317833815,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759318686657,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759318689119,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759319222455,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759319222459,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759322244708,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759322247223,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759324048445,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759324048455,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759324134097,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759324135783,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759324135799,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759324201911,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759324202717,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759324310954,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759324310965,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759324402808,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759324404617,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759324404628,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759325251068,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759325253067,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759325253073,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759325510081,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759325512559,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759325512571,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759326761646,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759326772516,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759326772528,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759327479837,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759327481006,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759327499702,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759327499716,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759327603902,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759327605513,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759327633997,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759327634003,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759327634377,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759327636084,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759327636089,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759327952714,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759327954406,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759327954416,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759328247428,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759328248131,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759328280788,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759328280823,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759329398165,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759329400289,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759329400296,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759329915996,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759329917687,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759329917693,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759330162020,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759330164053,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759330208704,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759330208718,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759330286932,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759330288680,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759330288686,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759330520265,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759330522414,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759330612173,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759330612185,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759330625176,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759330626905,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759330626911,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759330635704,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759330636698,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759330648943,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759330648959,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759330652091,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759330652889,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759330658710,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759330658730,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759330659317,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759330660306,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759330667743,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759330667759,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759331154271,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
