local_timezone,timestamp,device_id,bt_address,bt_name,bt_rssi,local_date_time,local_date,local_time,local_hour,local_minute,assigned_segments
Europe/Berlin,1759240385619,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D0:6A:53:DE:78:D4,NA,-83,2025-09-30 15:53:05,2025-09-30,15:53:05,15,53,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759240504558,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,58:18:1C:7E:9D:4E,NA,-89,2025-09-30 15:55:04,2025-09-30,15:55:04,15,55,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759240625127,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,CE:08:8C:43:F3:7D,NA,-87,2025-09-30 15:57:05,2025-09-30,15:57:05,15,57,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759240746802,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D0:6A:53:DE:78:D4,NA,-86,2025-09-30 15:59:06,2025-09-30,15:59:06,15,59,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759240867180,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D0:6A:53:DE:78:D4,NA,127,2025-09-30 16:01:07,2025-09-30,16:01:07,16,1,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241094594,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-52,2025-09-30 16:04:54,2025-09-30,16:04:54,16,4,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241094877,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-54,2025-09-30 16:04:54,2025-09-30,16:04:54,16,4,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241095517,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-52,2025-09-30 16:04:55,2025-09-30,16:04:55,16,4,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241095842,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-58,2025-09-30 16:04:55,2025-09-30,16:04:55,16,4,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241096153,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-59,2025-09-30 16:04:56,2025-09-30,16:04:56,16,4,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241096465,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-53,2025-09-30 16:04:56,2025-09-30,16:04:56,16,4,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241096777,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-48,2025-09-30 16:04:56,2025-09-30,16:04:56,16,4,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241097102,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-59,2025-09-30 16:04:57,2025-09-30,16:04:57,16,4,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241097519,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-50,2025-09-30 16:04:57,2025-09-30,16:04:57,16,4,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241098382,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-49,2025-09-30 16:04:58,2025-09-30,16:04:58,16,4,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241098986,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-58,2025-09-30 16:04:58,2025-09-30,16:04:58,16,4,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241099414,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-50,2025-09-30 16:04:59,2025-09-30,16:04:59,16,4,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241100344,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-52,2025-09-30 16:05:00,2025-09-30,16:05:00,16,5,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241100677,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-53,2025-09-30 16:05:00,2025-09-30,16:05:00,16,5,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241100972,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-60,2025-09-30 16:05:00,2025-09-30,16:05:00,16,5,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241101300,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-52,2025-09-30 16:05:01,2025-09-30,16:05:01,16,5,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241101599,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-53,2025-09-30 16:05:01,2025-09-30,16:05:01,16,5,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241104521,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-53,2025-09-30 16:05:04,2025-09-30,16:05:04,16,5,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241104590,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5F:5A:61:D6:E5:21,NA,-90,2025-09-30 16:05:04,2025-09-30,16:05:04,16,5,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241106469,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0E:57:E6:94:7A:9E,NA,-88,2025-09-30 16:05:06,2025-09-30,16:05:06,16,5,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241106514,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,F8:21:76:67:3C:4E,NA,-94,2025-09-30 16:05:06,2025-09-30,16:05:06,16,5,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241211784,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-61,2025-09-30 16:06:51,2025-09-30,16:06:51,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241212417,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,127,2025-09-30 16:06:52,2025-09-30,16:06:52,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241212730,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-64,2025-09-30 16:06:52,2025-09-30,16:06:52,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241213366,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-66,2025-09-30 16:06:53,2025-09-30,16:06:53,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241213461,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-66,2025-09-30 16:06:53,2025-09-30,16:06:53,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241213670,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-60,2025-09-30 16:06:53,2025-09-30,16:06:53,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241214012,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,A0:0B:16:D4:13:21,S79cafa709b660064C,-88,2025-09-30 16:06:54,2025-09-30,16:06:54,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241214101,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-64,2025-09-30 16:06:54,2025-09-30,16:06:54,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241214419,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-66,2025-09-30 16:06:54,2025-09-30,16:06:54,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241214615,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-61,2025-09-30 16:06:54,2025-09-30,16:06:54,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241214713,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-60,2025-09-30 16:06:54,2025-09-30,16:06:54,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241214929,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-64,2025-09-30 16:06:54,2025-09-30,16:06:54,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241215026,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-64,2025-09-30 16:06:55,2025-09-30,16:06:55,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241216841,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-64,2025-09-30 16:06:56,2025-09-30,16:06:56,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241216932,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-64,2025-09-30 16:06:56,2025-09-30,16:06:56,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241217164,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-66,2025-09-30 16:06:57,2025-09-30,16:06:57,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241217247,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-66,2025-09-30 16:06:57,2025-09-30,16:06:57,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241217575,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-62,2025-09-30 16:06:57,2025-09-30,16:06:57,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241217775,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-63,2025-09-30 16:06:57,2025-09-30,16:06:57,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241217873,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-64,2025-09-30 16:06:57,2025-09-30,16:06:57,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
Europe/Berlin,1759241217976,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,127,2025-09-30 16:06:57,2025-09-30,16:06:57,16,6,"[daily_RR0SS#2025-09-30 00:00:00,2025-09-30 23:59:59;1759183200000,1759269599999]"
