"episode_id","episode","device_id","screen_sequence","start_timestamp","end_timestamp","timestamp"
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762791628744,1762791688743,1762791688743
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762791688744,1762791748743,1762791688744
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762791688744,1762791748743,1762791748743
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762791748744,1762791808743,1762791748744
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762791748744,1762791808743,1762791808743
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762791808744,1762791868743,1762791808744
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762791808744,1762791868743,1762791868743
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762791868744,1762791928743,1762791868744
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762791868744,1762791928743,1762791928743
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762791928744,1762791988743,1762791928744
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762791928744,1762791988743,1762791988743
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762791988744,1762792048743,1762791988744
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762791988744,1762792048743,1762792048743
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792048744,1762792108743,1762792048744
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792048744,1762792108743,1762792108743
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792108744,1762792168743,1762792108744
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792108744,1762792168743,1762792168743
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792168744,1762792228743,1762792168744
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792168744,1762792228743,1762792228743
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792228744,1762792288743,1762792228744
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792228744,1762792288743,1762792288743
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792288744,1762792348743,1762792288744
