"timestamp","device_id","sensor"
1762750433000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762750732000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762751033000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762751332000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762751333000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762751632000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762751863000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762751864000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762751870000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762752022000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762752025000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762752463000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762752763000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762752766000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762753063000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762753067000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762753200000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762753214000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762753363000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762753602000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762753605000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762753607000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762754035000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762754216000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762754223000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762754225000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762754233000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762754279000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754280000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754281000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754282000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754283000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754284000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754285000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754286000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
