_id,timestamp,device_id,bt_address,bt_name,bt_rssi,label
33809,1761523717703.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-75,1761523716847
33810,1761523718005.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5F:73:78:51:3E:3E,,-83,1761523716847
33811,1761523718326.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,63:51:73:41:EF:40,,-75,1761523716847
33812,1761523720587.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,55:84:E9:05:91:11,,-84,1761523716847
33813,1761524317371.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,63:51:73:41:EF:40,,-79,1761524317367
33814,1761524317677.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-79,1761524317367
33815,1761524317716.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,55:84:E9:05:91:11,,-85,1761524317367
33816,1761524318053.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5E:D9:DF:66:4A:31,,-83,1761524317367
33817,1761525148883.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5E:D9:DF:66:4A:31,,-84,1761525148601
33818,1761525148997.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,70:4C:A9:33:50:ED,,-78,1761525148601
33819,1761525149015.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-72,1761525148601
33820,1761525151614.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6E:A3:88:05:71:BB,,-85,1761525148601
33821,1761525749820.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5E:D9:DF:66:4A:31,,-86,1761525749817
33822,1761525749835.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-74,1761525749817
33823,1761525750334.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,70:4C:A9:33:50:ED,,-75,1761525749817
33824,1761525753559.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6E:A3:88:05:71:BB,,-85,1761525749817
33825,1761526349505.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,70:4C:A9:33:50:ED,,-79,1761526349169
33826,1761526349523.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-70,1761526349169
33827,1761526350345.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6E:A3:88:05:71:BB,,-88,1761526349169
33828,1761526354496.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,72:5F:C5:B8:65:EB,,-84,1761526349169
33829,1761526881226.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,70:4C:A9:33:50:ED,,-76,1761526879526
33830,1761526881534.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,72:5F:C5:B8:65:EB,,-86,1761526879526
33831,1761526884447.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-73,1761526879526
33832,1761526887029.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49:99:D5:DB:61:67,,-86,1761526879526
33833,1761527480677.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-76,1761527480571
33834,1761527481326.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5C:6C:84:71:14:09,,-74,1761527480571
33835,1761527481951.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7F:17:FF:F8:42:11,,-79,1761527480571
