_id,timestamp,device_id,double_latitude,double_longitude,double_bearing,double_speed,double_altitude,provider,accuracy,label
586716,1761608117369.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0.0,0.0,0.0,0.0,0.0,network,0.0,disabled
586717,1761608208338.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0.0,0.0,0.0,0.0,0.0,network,0.0,enabled
586718,1761661371327.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.9082874,7.9951835,0.0,0.0,0.0,network,400.0,
586719,1761661656173.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.9051157,8.0186313,0.0,0.0,299.9000244140625,network,527.906,
586720,1761759426026.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90509177,8.01853905,0.0,0.0,319.25634765625,gps,28.9252,
586721,1761759546343.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.9050828,8.0185637,0.0,0.0,299.1000061035156,network,12.275,
586722,1762002477789.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90573413,8.01598696,231.1999969482422,7.389999866485596,305.9488525390625,gps,11.5309,
586723,1762002642772.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.87876995,8.01988047,231.39999389648438,21.8799991607666,284.269775390625,gps,3.85377,
586724,1762002843922.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.8706048,8.0146901,0.0,0.0,287.4000244140625,network,31.051,
586725,1762002968715.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.87078173,8.01428543,0.0,0.0,281.1844482421875,gps,8.60285,
586726,1762003148774.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.86540619,8.00626878,191.39999389648438,18.639999389648438,292.4010009765625,gps,8.90921,
586727,1762003369729.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.8565326,7.990807,0.0,0.0,0.0,network,200.0,
586728,1762003377240.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.85525665,7.98594621,174.89999389648438,28.93000030517578,351.1907958984375,gps,9.12117,
586729,1762003578309.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.82902171,8.05037648,128.3000030517578,23.780000686645508,394.478271484375,gps,5.71013,
586730,1762003640893.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.8227127,8.0777423,0.0,0.0,0.0,network,500.0,
