_id,timestamp,device_id,bssid,ssid,security,frequency,rssi,label
261899,1761523416595.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
261900,1761523716604.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
261901,1761524016614.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
261902,1761524316670.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
261903,1761524548577.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
261904,1761524848565.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
261905,1761525148574.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
261906,1761525444402.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3c:a6:2f:20:f7:43,FRITZ!Box 7590 UB,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],5180,-62,
261907,1761525444402.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3c:a6:2f:20:f7:42,FRITZ!Box 7590 UB,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2437,-62,
261908,1761525444402.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,cc:00:f1:e9:a5:82,,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5500,-69,
261909,1761525444402.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,cc:00:f1:e9:a5:7e,Enter friend and enter,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],2462,-58,
261910,1761525444402.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,cc:00:f1:e9:a5:7f,Enter friend and enter,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC],5500,-69,
261911,1761525444402.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2c:3a:fd:c2:2b:2e,FRITZ!Box 7590 UB,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2437,-70,
261912,1761525444402.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2c:3a:fd:c2:2b:2d,FRITZ!Box 7590 UB,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],5180,-77,
261913,1761525444402.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2e:3a:fd:c2:2b:2e,Clemens Gastzugang,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2437,-70,
261914,1761525444402.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3e:a6:2f:20:f7:43,Clemens Gastzugang,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],5180,-62,
261915,1761525444402.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2e:3a:fd:c2:2b:2d,Clemens Gastzugang,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],5180,-78,
261916,1761525444402.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3e:a6:2f:20:f7:42,Clemens Gastzugang,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2437,-61,
261917,1761525447663.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
261918,1761525749593.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
261919,1761526048585.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
261920,1761526348604.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
261921,1761526580543.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
261922,1761526879509.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,,,,0,0,disabled
