_id,timestamp,device_id,bt_address,bt_name,bt_rssi,label
27348,1760918585667.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-73,1760918585228
27349,1760919186660.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-73,1760919186256
27350,1760919718293.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-67,1760919718252
27351,1760919719335.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,58:8B:6B:28:35:99,,-77,1760919718252
27352,1760920318300.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-67,1760920318232
27353,1760920324774.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,52:09:DC:B4:11:E6,,-84,1760920318232
27354,1760920917979.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-67,1760920917206
27355,1760920920463.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:3A:6C:61:49:6C,,-93,1760920917206
27356,1760920926246.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,52:09:DC:B4:11:E6,,-66,1760920917206
27357,1760921518819.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-70,1760921518814
27358,1760921522228.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,52:09:DC:B4:11:E6,,-70,1760921518814
27359,1760922050640.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-78,1760922050246
27360,1760922052262.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,60:45:AE:54:D5:02,,-71,1760922050246
27361,1760922650304.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-70,1760922650226
27362,1760922661857.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,60:45:AE:54:D5:02,,-82,1760922650226
27363,1760923250630.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-70,1760923250219
27364,1760923256141.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,60:F9:5A:7F:F0:DE,,-73,1760923250219
27365,1760924082265.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-68,1760924082208
27366,1760924087441.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5E:DB:15:FB:C6:2B,,-69,1760924082208
27367,1760924089635.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7B:E6:B1:0A:2B:0A,,-91,1760924082208
27368,1760924681768.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-67,1760924681012
27369,1760924684982.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5E:DB:15:FB:C6:2B,,-73,1760924681012
27370,1760925282210.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-69,1760925282182
27371,1760925623442.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-69,1760925623439
27372,1760925633223.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7F:1A:26:C9:6D:35,,-68,1760925623439
27373,1760926222494.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-70,1760926222490
27374,1760926225531.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7F:1A:26:C9:6D:35,,-68,1760926222490
27375,1760926822409.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-69,1760926822406
27376,1760926827670.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50:9D:AA:76:16:16,,-79,1760926822406
27377,1760927653569.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-79,1760927653553
27378,1760927665508.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,71:7B:22:65:BB:D8,,-81,1760927653553
27379,1760928253530.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-78,1760928253169
27380,1760928257075.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,71:7B:22:65:BB:D8,,-76,1760928253169
27381,1760928257384.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,14:92:7F:89:4E:B4,,-91,1760928253169
27382,1760928853938.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-67,1760928853407
27383,1760928860392.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,00:60:37:B9:A2:7C,DTCO-20368107,-94,1760928853407
27384,1760928861310.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,64:A6:40:EB:0C:9A,,-66,1760928853407
27385,1760929383858.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FF:10:10:AE:A7:64,Sunset lights,-67,1760929383818
