_id,timestamp,device_id,screen_status
3202,1760941801952.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3203,1760941815839.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3204,1760941815872.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3205,1760947143120.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3206,1760947145293.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3207,1760947145305.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3208,1760947145464.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3209,1760947147265.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3210,1760947147280.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3211,1760947193717.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3212,1760947195910.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3213,1760948269951.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3214,1760948269976.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3215,1760948432356.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3216,1760948434239.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3217,1760949425918.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3218,1760951444911.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3219,1760951448399.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3220,1760952563702.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3221,1760952563717.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3222,1760952794172.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3223,1760952796806.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3224,1760953673787.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3225,1760953673809.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3226,1760953921988.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3227,1760953924314.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3228,1760954099979.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3229,1760954099998.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3230,1760954393047.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3231,1760954395499.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3232,1760954407240.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3233,1760954407267.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3234,1760954444075.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3235,1760954446118.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3236,1760954477819.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3237,1760954477843.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3238,1760954509711.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3239,1760954512591.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3240,1760954541367.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3241,1760954541396.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3242,1760954551129.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3243,1760954552406.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3244,1760954794568.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3245,1760954794589.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3246,1760955539765.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3247,1760955542029.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3248,1760955567385.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3249,1760955567402.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3250,1760956310317.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3251,1760956312543.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3252,1760956395459.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3253,1760956395481.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3254,1760956823096.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3255,1760956826676.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3256,1760956894376.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3257,1760956894398.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3258,1760957283489.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3259,1760957285653.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3260,1760957400382.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3261,1760957400406.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3262,1760957777977.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3263,1760957780278.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3264,1760957805165.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3265,1760957805188.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3266,1760958970099.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3267,1760958973549.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3268,1760959018200.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3269,1760959018215.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3270,1760959096772.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
3271,1760959099693.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
3272,1760959206907.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
3273,1760959206929.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
3274,1760959349428.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
