_id,timestamp,device_id,double_latitude,double_longitude,double_bearing,double_speed,double_altitude,provider,accuracy,label
586690,1760938045630.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90415671,8.02022768,0.0,0.0,427.76739501953125,gps,57.7327,
586691,1760938397654.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90519096,8.01841169,0.0,0.0,309.85858154296875,gps,49.7048,
586692,1760948675838.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90512145,8.01842205,0.0,0.0,313.8802490234375,gps,51.7089,
586693,1760948675862.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.9050967,8.0186099,0.0,0.0,298.8000183105469,network,100.0,
586694,1760948737827.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90500723,8.01858068,172.6999969482422,0.3799999952316284,302.843994140625,gps,7.00737,
586695,1760948755105.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.9050757,8.0185422,0.0,0.0,298.8000183105469,network,52.7272,
586696,1761081720830.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90949453,8.01111769,0.0,0.0,-230.21087646484375,gps,77.6914,
586697,1761082055820.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90509107,8.01850909,146.89999389648438,0.4300000071525574,301.567626953125,gps,8.73708,
586698,1761146065348.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90483066,8.01891788,0.0,0.0,328.16900634765625,gps,41.4912,
586699,1761146065376.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.9050804,8.0185587,0.0,0.0,298.8000183105469,network,100.0,
586700,1761146149867.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.9050719,8.0185376,0.0,0.0,298.8000183105469,network,353.9,
586701,1761146176033.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90479712,8.01900722,0.0,0.0,345.9451904296875,gps,39.9218,
586702,1761159654014.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90579796,8.01715139,0.0,0.0,252.98553466796875,gps,47.8606,
586703,1761164571987.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90492972,8.01879976,0.0,0.0,323.9488525390625,gps,28.7166,
586704,1761221550931.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.91152497,8.01978087,0.0,0.0,-372.93267822265625,gps,47.1929,
586705,1761221873939.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90507801,8.01853032,0.0,0.0,314.689697265625,gps,23.1025,
586706,1761304347972.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90509009,8.01859484,0.0,0.0,295.1925048828125,gps,6.88775,
586707,1761304348009.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.9050849,8.0185672,0.0,0.0,298.8000183105469,network,100.0,
586708,1761304416254.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90513033,8.01850244,300.70001220703125,0.23000000417232513,301.94464111328125,gps,12.5008,
586709,1761304421568.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.9050766,8.0185442,0.0,0.0,298.8000183105469,network,58.5444,
586710,1761404533571.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90375405,8.02008075,134.8000030517578,8.550000190734863,312.45947265625,gps,10.0445,
586711,1761404858965.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.89627682,8.02749771,0.0,0.0,271.2681884765625,gps,41.0771,
586712,1761406386958.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.89802615,8.02762268,34.20000076293945,0.75,285.6474609375,gps,14.1667,
586713,1761406589296.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90464285,8.01909189,310.29998779296875,0.9700000286102295,293.280029296875,gps,5.21246,
586714,1761451140910.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90598807,8.01837134,0.0,0.0,204.359619140625,gps,31.1562,
586715,1761453299896.0,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50.90464858,8.01883815,0.0,0.0,376.5330810546875,gps,15.8263,
